custom_date,PM10 (ug/m3),PM2.5 (ug/m3),NO2 (ug/m3),Ozone (ug/m3),CO (mg/m3),SO2 (ug/m3),NH3 (ug/m3),NOx (ppb),PM10_SubIndex,PM2.5_SubIndex,NO2_SubIndex,O3_SubIndex,CO_SubIndex,SO2_SubIndex,NH3_SubIndex,AQI
2022-05-25,74.71,28.53,25.0,19.05,0.88,5.43,7.51,21.01,74.71,47.55,31.25,19.05,44.0,6.79,1.88,74.71
2022-05-26,64.46,30.38,28.7,23.98,0.8,3.67,8.07,23.82,64.46,,35.88,23.98,40.0,4.59,2.02,64.46
2022-05-27,88.45,33.46,27.54,17.94,0.81,5.71,7.9,25.89,88.45,35.85,34.42,17.94,40.5,7.14,1.98,88.45
2022-05-28,80.94,29.21,28.47,16.58,0.75,4.37,7.74,28.0,80.94,48.68,35.59,16.58,37.5,5.46,1.94,80.94
2022-05-29,72.19,25.78,24.28,19.72,0.76,5.23,8.6,23.78,72.19,42.97,30.35,19.72,38.0,6.54,2.15,72.19
2022-05-30,74.32,27.26,26.21,19.98,0.79,4.81,8.59,23.81,74.32,45.43,32.76,19.98,39.5,6.01,2.15,74.32
2022-05-31,58.75,21.57,26.09,19.91,0.92,4.67,9.27,25.91,58.75,35.95,32.61,19.91,46.0,5.84,2.32,58.75
2022-06-01,77.89,29.09,31.38,23.61,0.9,4.66,8.75,24.55,77.89,48.48,39.23,23.61,45.0,5.83,2.19,77.89
2022-06-02,99.6,38.95,35.9,23.14,0.98,5.95,8.67,29.69,99.6,45.12,44.88,23.14,49.0,7.44,2.17,99.6
2022-06-03,80.32,34.96,26.99,36.31,0.87,5.13,8.75,19.62,80.32,38.38,33.74,36.31,43.5,6.41,2.19,80.32
2022-06-04,82.52,31.66,29.96,31.02,0.86,5.07,9.22,24.32,82.52,32.8,37.45,31.02,43.0,6.34,2.31,82.52
2022-06-05,88.99,38.11,31.11,32.99,0.92,3.96,9.36,23.89,88.99,43.7,38.89,32.99,46.0,4.95,2.34,88.99
2022-06-06,52.5,29.4,38.69,23.0,1.17,4.14,9.28,33.93,52.5,49.0,48.36,23.0,10.26,5.17,2.32,52.5
2022-06-07,54.45,25.57,27.92,26.39,0.89,4.47,9.35,23.29,54.45,42.62,34.9,26.39,44.5,5.59,2.34,54.45
2022-06-08,50.65,23.17,29.23,23.85,0.92,5.42,9.16,24.97,,38.62,36.54,23.85,46.0,6.78,2.29,46.0
2022-06-09,42.31,15.9,27.26,18.81,0.78,5.44,8.56,26.01,42.31,26.5,34.08,18.81,39.0,6.8,2.14,42.31
2022-06-10,39.59,15.48,28.4,18.79,0.86,4.48,8.49,27.38,39.59,25.8,35.5,18.79,43.0,5.6,2.12,43.0
2022-06-11,46.01,12.24,26.73,16.92,0.77,5.29,8.04,24.53,46.01,20.4,33.41,16.92,38.5,6.61,2.01,46.01
2022-06-12,34.97,8.96,29.69,16.2,0.88,0.77,8.04,27.03,34.97,14.93,37.11,16.2,44.0,0.96,2.01,44.0
2022-06-13,23.92,10.84,23.35,14.66,0.78,4.34,8.89,22.12,23.92,18.07,29.19,14.66,39.0,5.42,2.22,39.0
2022-06-14,35.0,15.0,,,0.84,,,,35.0,25.0,,,42.0,,,42.0
2022-06-15,44.18,19.57,24.75,13.42,0.78,2.72,8.16,22.47,44.18,32.62,30.94,13.42,39.0,3.4,2.04,44.18
2022-06-16,53.05,25.94,26.7,13.02,0.89,5.28,8.56,28.18,53.05,43.23,33.38,13.02,44.5,6.6,2.14,53.05
2022-06-17,44.76,24.47,25.15,18.51,0.91,4.16,8.79,22.31,44.76,40.78,31.44,18.51,45.5,5.2,2.2,45.5
2022-06-18,55.2,32.16,31.5,13.94,0.99,6.97,8.56,27.2,55.2,33.65,39.38,13.94,49.5,8.71,2.14,55.2
2022-06-19,30.9,11.84,21.15,10.93,0.92,4.11,7.29,22.78,30.9,19.73,26.44,10.93,46.0,5.14,1.82,46.0
2022-06-20,29.75,13.59,19.95,8.84,0.83,4.16,7.55,25.19,29.75,22.65,24.94,8.84,41.5,5.2,1.89,41.5
2022-06-21,28.09,12.55,17.44,11.67,0.76,4.23,7.75,20.92,28.09,20.92,21.8,11.67,38.0,5.29,1.94,38.0
2022-06-22,37.43,15.17,18.72,12.79,0.73,3.64,8.49,21.45,37.43,25.28,23.4,12.79,36.5,4.55,2.12,37.43
2022-06-23,32.19,13.75,18.12,14.3,0.95,3.11,8.45,18.21,32.19,22.92,22.65,14.3,47.5,3.89,2.11,47.5
2022-06-24,24.83,7.34,23.43,13.22,0.81,3.81,7.6,23.29,24.83,12.23,29.29,13.22,40.5,4.76,1.9,40.5
2022-06-25,60.6,15.35,24.98,19.13,0.85,5.32,6.66,23.53,60.6,25.58,31.23,19.13,42.5,6.65,1.67,60.6
2022-06-26,63.52,19.41,21.91,14.84,0.76,2.27,6.46,22.42,63.52,32.35,27.39,14.84,38.0,2.84,1.61,63.52
2022-06-27,47.95,14.66,17.41,13.68,0.74,5.78,6.56,17.71,47.95,24.43,21.76,13.68,37.0,7.23,1.64,47.95
2022-06-28,48.28,16.68,19.54,14.04,0.76,5.49,6.38,21.63,48.28,27.8,24.42,14.04,38.0,6.86,1.59,48.28
2022-06-29,39.42,8.92,20.45,11.23,0.78,3.37,5.53,24.42,39.42,14.87,25.56,11.23,39.0,4.21,1.38,39.42
2022-06-30,,,,,,,,,,,,,,,,
2022-07-01,,,,,,,,,,,,,,,,
2022-07-02,66.9,23.35,17.15,12.56,0.7,5.48,6.6,19.82,66.9,38.92,21.44,12.56,35.0,6.85,1.65,66.9
2022-07-03,67.57,25.78,19.67,9.93,0.75,3.55,6.75,25.54,67.57,42.97,24.59,9.93,37.5,4.44,1.69,67.57
2022-07-04,40.84,16.59,17.87,10.36,0.7,5.16,6.84,21.98,40.84,27.65,22.34,10.36,35.0,6.45,1.71,40.84
2022-07-05,,,,,,,,,,,,,,,,
2022-07-06,33.38,16.26,16.98,9.76,0.78,4.26,6.23,19.63,33.38,27.1,21.23,9.76,39.0,5.32,1.56,39.0
2022-07-07,29.44,15.74,14.32,11.46,0.68,5.1,6.08,16.02,29.44,26.23,17.9,11.46,34.0,6.38,1.52,34.0
2022-07-08,29.74,18.0,15.02,9.29,0.72,3.99,6.15,20.73,29.74,30.0,18.77,9.29,36.0,4.99,1.54,36.0
2022-07-09,56.33,25.07,20.06,8.64,0.74,4.76,5.76,26.95,56.33,41.78,25.07,8.64,37.0,5.95,1.44,56.33
2022-07-10,40.42,20.0,18.16,11.33,0.69,3.44,6.04,21.06,40.42,33.33,22.7,11.33,34.5,4.3,1.51,40.42
2022-07-11,36.71,17.59,13.7,14.66,0.68,3.51,6.2,13.65,36.71,29.32,17.12,14.66,34.0,4.39,1.55,36.71
2022-07-12,39.55,16.47,14.56,14.45,0.67,3.41,5.8,14.87,39.55,27.45,18.2,14.45,33.5,4.26,1.45,39.55
2022-07-13,32.8,13.9,13.85,14.12,0.67,3.42,5.49,14.21,32.8,23.17,17.31,14.12,33.5,4.28,1.37,33.5
2022-07-14,38.01,16.54,15.08,13.86,0.65,4.84,5.24,15.37,38.01,27.57,18.85,13.86,32.5,6.05,1.31,38.01
2022-07-15,50.05,18.61,16.87,13.19,0.69,6.23,4.99,17.61,,31.02,21.09,13.19,34.5,7.79,1.25,34.5
2022-07-16,32.11,11.7,14.37,12.05,0.68,3.96,5.78,16.31,32.11,19.5,17.96,12.05,34.0,4.95,1.45,34.0
2022-07-17,30.82,10.29,16.07,10.62,0.72,4.9,6.39,18.93,30.82,17.15,20.09,10.62,36.0,6.12,1.6,36.0
2022-07-18,30.79,9.28,16.12,9.41,0.71,5.94,6.89,20.39,30.79,15.47,20.15,9.41,35.5,7.43,1.72,35.5
2022-07-19,56.55,18.69,22.58,16.06,0.82,7.6,7.92,23.32,56.55,31.15,28.22,16.06,41.0,9.5,1.98,56.55
2022-07-20,61.02,20.04,26.48,12.27,,4.27,8.17,27.59,61.02,33.4,33.1,12.27,,5.34,2.04,61.02
2022-07-21,49.38,17.83,16.8,15.5,0.76,3.55,8.3,15.56,49.38,29.72,21.0,15.5,38.0,4.44,2.08,49.38
2022-07-22,45.64,16.06,17.4,10.64,0.77,4.13,8.06,21.98,45.64,26.77,21.75,10.64,38.5,5.16,2.02,45.64
2022-07-23,55.84,17.07,18.47,10.76,0.74,4.14,7.76,24.09,55.84,28.45,23.09,10.76,37.0,5.17,1.94,55.84
2022-07-24,49.35,16.91,19.53,8.72,0.83,3.38,7.93,25.92,49.35,28.18,24.41,8.72,41.5,4.22,1.98,49.35
2022-07-25,40.46,14.89,20.99,8.18,0.81,4.28,8.17,25.15,40.46,24.82,26.24,8.18,40.5,5.35,2.04,40.5
2022-07-26,35.57,17.73,19.84,8.94,0.84,4.53,8.05,26.19,35.57,29.55,24.8,8.94,42.0,5.66,2.01,42.0
2022-07-27,34.95,18.76,18.99,13.15,0.83,3.98,8.26,20.75,34.95,31.27,23.74,13.15,41.5,4.97,2.06,41.5
2022-07-28,44.33,24.17,17.24,14.79,0.84,4.7,7.99,16.16,44.33,40.28,21.55,14.79,42.0,5.88,2.0,44.33
2022-07-29,51.84,27.82,20.61,16.58,0.86,5.53,8.47,18.08,51.84,46.37,25.76,16.58,43.0,6.91,2.12,51.84
2022-07-30,63.21,41.75,21.73,14.66,0.95,4.98,12.97,22.12,63.21,49.85,27.16,14.66,47.5,6.23,3.24,63.21
2022-07-31,56.22,35.8,25.73,15.21,0.94,6.23,8.83,22.91,56.22,39.8,32.16,15.21,47.0,7.79,2.21,56.22
2022-08-01,39.32,24.25,24.76,13.85,0.89,2.52,8.35,23.98,39.32,40.42,30.95,13.85,44.5,3.15,2.09,44.5
2022-08-02,48.53,29.8,27.86,11.28,0.95,4.11,8.25,29.43,48.53,49.67,34.83,11.28,47.5,5.14,2.06,49.67
2022-08-03,28.5,14.36,18.73,9.3,0.45,2.44,8.86,20.17,28.5,23.93,23.41,9.3,22.5,3.05,2.21,28.5
2022-08-04,33.01,17.12,19.17,11.55,0.76,4.38,8.54,21.7,33.01,28.53,23.96,11.55,38.0,5.47,2.13,38.0
2022-08-05,21.12,8.73,15.67,9.03,0.7,5.09,8.09,19.71,21.12,14.55,19.59,9.03,35.0,6.36,2.02,35.0
2022-08-06,22.45,9.28,16.1,10.67,0.73,4.21,7.09,18.07,22.45,15.47,20.12,10.67,36.5,5.26,1.77,36.5
2022-08-07,19.93,7.95,15.22,10.96,0.7,4.9,7.09,16.41,19.93,13.25,19.03,10.96,35.0,6.12,1.77,35.0
2022-08-08,35.61,12.06,17.79,9.74,0.8,4.27,7.2,22.58,35.61,20.1,22.24,9.74,40.0,5.34,1.8,40.0
2022-08-09,41.01,14.06,18.33,11.18,0.73,4.35,6.48,20.68,41.01,23.43,22.91,11.18,36.5,5.44,1.62,41.01
2022-08-10,39.68,14.14,19.58,10.64,0.78,5.68,6.35,22.73,39.68,23.57,24.47,10.64,39.0,7.1,1.59,39.68
2022-08-11,36.47,12.34,17.59,10.22,0.8,4.42,7.18,21.52,36.47,20.57,21.99,10.22,40.0,5.53,1.79,40.0
2022-08-12,30.15,11.55,20.94,9.3,0.72,5.36,6.73,24.68,30.15,19.25,26.18,9.3,36.0,6.7,1.68,36.0
2022-08-13,34.71,10.07,21.05,8.78,0.82,4.15,6.98,27.35,34.71,16.78,26.31,8.78,41.0,5.19,1.75,41.0
2022-08-14,33.73,11.83,22.25,8.64,0.82,3.97,7.14,28.27,33.73,19.72,27.81,8.64,41.0,4.96,1.78,41.0
2022-08-15,27.85,8.17,17.62,10.25,0.77,4.29,7.03,20.19,27.85,13.62,22.03,10.25,38.5,5.36,1.76,38.5
2022-08-16,46.96,18.73,19.96,14.69,0.77,5.6,7.44,16.38,46.96,31.22,24.95,14.69,38.5,7.0,1.86,46.96
2022-08-17,51.81,20.64,22.77,10.47,0.92,4.04,8.01,24.41,51.81,34.4,28.46,10.47,46.0,5.05,2.0,51.81
2022-08-18,43.1,11.49,17.73,9.3,0.83,3.78,7.2,22.03,43.1,19.15,22.16,9.3,41.5,4.72,1.8,43.1
2022-08-19,39.68,11.55,17.38,9.1,0.8,5.07,8.17,22.78,39.68,19.25,21.72,9.1,40.0,6.34,2.04,40.0
2022-08-20,45.03,11.14,17.81,10.0,0.78,4.84,8.28,22.38,45.03,18.57,22.26,10.0,39.0,6.05,2.07,45.03
2022-08-21,33.74,9.28,18.04,9.34,0.76,4.7,7.75,22.03,33.74,15.47,22.55,9.34,38.0,5.88,1.94,38.0
2022-08-22,35.32,13.93,20.61,8.31,0.78,4.74,7.48,25.99,35.32,23.22,25.76,8.31,39.0,5.93,1.87,39.0
2022-08-23,44.47,14.89,22.48,8.03,0.78,5.7,7.07,26.68,44.47,24.82,28.1,8.03,39.0,7.12,1.77,44.47
2022-08-24,28.62,12.36,17.61,7.39,0.82,4.52,7.48,22.47,28.62,20.6,22.01,7.39,41.0,5.65,1.87,41.0
2022-08-25,45.61,21.35,21.11,9.56,0.86,4.37,8.23,24.34,45.61,35.58,26.39,9.56,43.0,5.46,2.06,45.61
2022-08-26,31.77,18.8,20.24,9.83,0.86,4.85,8.28,23.4,31.77,31.33,25.3,9.83,43.0,6.06,2.07,43.0
2022-08-27,31.47,17.18,16.05,11.45,0.77,4.55,8.15,15.67,31.47,28.63,20.06,11.45,38.5,5.69,2.04,38.5
2022-08-28,43.47,24.59,24.97,9.49,0.94,4.9,8.62,30.09,43.47,40.98,31.21,9.49,47.0,6.12,2.15,47.0
2022-08-29,62.97,39.67,24.83,11.48,0.97,5.02,8.97,29.87,62.97,46.34,31.04,11.48,48.5,6.27,2.24,62.97
2022-08-30,59.23,39.23,20.25,12.8,0.86,5.7,8.86,24.07,59.23,45.6,25.31,12.8,43.0,7.12,2.21,59.23
2022-08-31,35.27,22.04,19.52,6.97,0.83,5.26,7.61,29.17,35.27,36.73,24.4,6.97,41.5,6.57,1.9,41.5
2022-09-01,30.25,16.68,18.96,5.57,0.88,4.22,6.86,34.11,30.25,27.8,23.7,5.57,44.0,5.27,1.72,44.0
2022-09-02,45.39,29.26,20.06,12.18,0.89,7.06,7.71,20.86,45.39,48.77,25.07,12.18,44.5,8.82,1.93,48.77
2022-09-03,56.73,38.34,18.83,15.03,0.91,4.27,8.39,16.67,56.73,44.09,23.54,15.03,45.5,5.34,2.1,56.73
2022-09-04,67.17,44.82,23.27,12.29,0.92,6.16,8.3,23.13,67.17,55.04,29.09,12.29,46.0,7.7,2.08,67.17
2022-09-05,49.94,33.59,20.31,12.85,0.86,5.46,7.99,18.44,49.94,36.07,25.39,12.85,43.0,6.83,2.0,49.94
2022-09-06,36.3,22.82,21.97,11.1,0.93,5.27,7.94,23.1,36.3,38.03,27.46,11.1,46.5,6.59,1.99,46.5
2022-09-07,22.33,12.79,19.5,7.27,0.85,4.52,7.08,22.24,22.33,21.32,24.38,7.27,42.5,5.65,1.77,42.5
2022-09-08,21.99,11.2,16.01,5.87,0.86,4.41,7.76,23.66,21.99,18.67,20.01,5.87,43.0,5.51,1.94,43.0
2022-09-09,23.42,8.57,14.44,6.3,0.82,4.09,7.71,18.16,23.42,14.28,18.05,6.3,41.0,5.11,1.93,41.0
2022-09-10,24.01,8.46,15.1,6.64,0.8,4.74,8.0,20.01,24.01,14.1,18.88,6.64,40.0,5.93,2.0,40.0
2022-09-11,35.41,12.59,14.03,8.07,0.76,,7.62,16.02,35.41,20.98,17.54,8.07,38.0,,1.91,38.0
2022-09-12,41.94,15.51,17.31,10.01,0.77,3.89,7.52,18.84,41.94,25.85,21.64,10.01,38.5,4.86,1.88,41.94
2022-09-13,32.03,11.98,14.61,10.53,0.74,5.61,7.2,14.19,32.03,19.97,18.26,10.53,37.0,7.01,1.8,37.0
2022-09-14,43.62,15.7,18.06,6.98,0.82,6.65,7.18,21.93,43.62,26.17,22.57,6.98,41.0,8.31,1.79,43.62
2022-09-15,55.5,17.8,14.64,6.37,0.77,4.32,6.99,18.0,55.5,29.67,18.3,6.37,38.5,5.4,1.75,55.5
2022-09-16,33.65,11.61,15.99,7.03,0.81,5.11,7.28,20.53,33.65,19.35,19.99,7.03,40.5,6.39,1.82,40.5
2022-09-17,29.39,11.12,18.91,6.77,0.77,4.43,6.42,23.97,29.39,18.53,23.64,6.77,38.5,5.54,1.6,38.5
2022-09-18,31.62,12.0,18.3,7.63,0.8,4.8,7.11,22.32,31.62,20.0,22.88,7.63,40.0,6.0,1.78,40.0
2022-09-19,35.73,14.46,16.54,8.3,0.74,5.04,6.55,20.29,35.73,24.1,20.67,8.3,37.0,6.3,1.64,37.0
2022-09-20,45.88,16.76,18.07,10.26,0.79,5.3,6.81,19.62,45.88,27.93,22.59,10.26,39.5,6.62,1.7,45.88
2022-09-21,37.94,16.03,19.01,8.93,0.7,5.35,6.71,21.14,37.94,26.72,23.76,8.93,35.0,6.69,1.68,37.94
2022-09-22,48.14,19.01,21.97,13.28,0.77,4.62,6.95,24.15,48.14,31.68,27.46,13.28,38.5,5.78,1.74,48.14
2022-09-23,43.72,15.3,21.0,13.19,0.8,4.77,7.12,23.38,43.72,25.5,26.25,13.19,40.0,5.96,1.78,43.72
2022-09-24,33.16,13.41,21.3,11.74,0.83,4.81,6.9,24.42,33.16,22.35,26.62,11.74,41.5,6.01,1.73,41.5
2022-09-25,45.73,22.81,12.71,17.34,0.82,3.64,4.81,12.75,45.73,38.02,15.89,17.34,41.0,4.55,1.2,45.73
2022-09-26,35.22,19.22,14.16,9.8,0.89,3.5,7.38,13.56,35.22,32.03,17.7,9.8,44.5,4.38,1.84,44.5
2022-09-27,42.94,24.06,19.48,17.9,0.87,5.31,9.17,17.75,42.94,40.1,24.35,17.9,43.5,6.64,2.29,43.5
2022-09-28,47.61,24.88,19.61,15.75,0.92,5.3,8.27,17.88,47.61,41.47,24.51,15.75,46.0,6.62,2.07,47.61
2022-09-29,33.71,17.6,19.46,14.33,0.88,4.53,8.13,19.92,33.71,29.33,24.33,14.33,44.0,5.66,2.03,44.0
2022-09-30,30.85,18.79,20.64,14.26,0.83,4.19,8.23,21.19,30.85,31.32,25.8,14.26,41.5,5.24,2.06,41.5
2022-10-01,45.38,26.09,21.13,15.47,0.79,4.63,8.26,21.33,45.38,43.48,26.41,15.47,39.5,5.79,2.06,45.38
2022-10-02,50.76,30.66,20.25,17.14,0.91,5.01,8.74,19.21,,,25.31,17.14,45.5,6.26,2.19,
2022-10-03,57.2,30.81,17.59,18.76,0.79,4.67,7.88,14.93,57.2,,21.99,18.76,39.5,5.84,1.97,57.2
2022-10-04,76.45,40.03,25.26,19.13,0.96,6.6,8.02,20.75,76.45,46.95,31.58,19.13,48.0,8.25,2.0,76.45
2022-10-05,64.97,36.6,26.52,13.51,0.97,5.12,7.52,22.22,64.97,41.15,33.15,13.51,48.5,6.4,1.88,64.97
2022-10-06,36.45,24.6,18.25,14.55,0.9,3.96,5.93,15.69,36.45,41.0,22.81,14.55,45.0,4.95,1.48,45.0
2022-10-07,49.53,28.22,27.5,7.89,1.02,4.38,6.59,31.89,49.53,47.03,34.38,7.89,,5.47,1.65,49.53
2022-10-08,56.0,32.38,34.98,11.0,1.13,4.68,7.76,42.73,56.0,34.02,43.72,11.0,8.08,5.85,1.94,56.0
2022-10-09,47.56,28.97,30.56,7.04,1.1,12.11,6.56,48.67,47.56,48.28,38.2,7.04,6.44,15.14,1.64,48.28
2022-10-10,32.52,17.69,19.66,10.58,0.95,5.81,6.73,25.49,32.52,29.48,24.57,10.58,47.5,7.26,1.68,47.5
2022-10-11,30.17,16.24,20.02,12.86,0.81,4.52,6.31,18.25,30.17,27.07,25.02,12.86,40.5,5.65,1.58,40.5
2022-10-12,38.21,20.83,18.15,14.5,0.83,5.2,6.65,16.88,38.21,34.72,22.69,14.5,41.5,6.5,1.66,41.5
2022-10-13,39.34,21.67,16.8,13.12,0.75,6.81,6.68,18.02,39.34,36.12,21.0,13.12,37.5,8.51,1.67,39.34
2022-10-14,33.7,18.02,22.61,7.93,0.91,7.52,6.27,30.26,33.7,30.03,28.26,7.93,45.5,9.4,1.57,45.5
2022-10-15,33.79,19.55,22.81,11.55,0.91,4.65,6.22,30.14,33.79,32.58,28.51,11.55,45.5,5.81,1.55,45.5
2022-10-16,28.61,12.48,17.15,9.09,0.86,5.89,5.95,20.97,28.61,20.8,21.44,9.09,43.0,7.36,1.49,43.0
2022-10-17,25.54,12.26,15.51,6.36,0.84,4.16,5.85,22.53,25.54,20.43,19.39,6.36,42.0,5.2,1.46,42.0
2022-10-18,44.3,24.54,24.48,9.03,1.01,8.14,6.11,33.36,44.3,40.9,30.6,9.03,,10.18,1.53,44.3
2022-10-19,53.18,34.3,27.48,18.04,0.92,9.99,5.9,27.91,53.18,37.27,34.35,18.04,46.0,12.49,1.48,53.18
2022-10-20,34.39,17.89,19.65,17.45,0.94,3.93,5.96,20.79,34.39,29.82,24.56,17.45,47.0,4.91,1.49,47.0
2022-10-21,47.5,29.53,21.11,21.7,0.9,5.58,5.88,19.83,47.5,49.22,26.39,21.7,45.0,6.97,1.47,49.22
2022-10-22,79.38,54.29,32.39,27.41,1.08,5.8,6.11,28.27,79.38,71.04,40.49,27.41,,7.25,1.53,79.38
2022-10-23,73.89,43.33,28.86,34.74,0.89,8.08,5.84,22.68,73.89,52.52,36.08,34.74,44.5,10.1,1.46,73.89
2022-10-24,74.68,38.5,24.74,41.11,0.76,7.33,5.56,18.01,74.68,44.36,30.92,41.11,38.0,9.16,1.39,74.68
2022-10-25,70.06,37.99,24.14,41.02,0.83,6.23,5.84,17.07,70.06,43.5,30.18,41.02,41.5,7.79,1.46,70.06
2022-10-26,69.25,41.01,41.02,28.38,0.94,15.04,6.81,40.23,69.25,48.6,41.28,28.38,47.0,18.8,1.7,69.25
2022-10-27,55.44,35.14,28.55,24.75,0.95,15.38,6.78,28.25,55.44,38.68,35.69,24.75,47.5,19.23,1.7,55.44
2022-10-28,47.44,32.88,25.75,20.85,1.0,5.61,7.04,27.57,47.44,34.87,32.19,20.85,50.0,7.01,1.76,50.0
2022-10-29,61.77,43.16,21.38,27.91,0.88,4.49,6.69,19.71,61.77,52.24,26.72,27.91,44.0,5.61,1.67,61.77
2022-10-30,92.07,64.59,27.65,34.44,0.97,7.64,7.01,24.19,92.07,75.67,34.56,34.44,48.5,9.55,1.75,92.07
2022-10-31,91.69,60.46,30.63,31.09,1.04,6.8,6.56,26.23,91.69,,38.29,31.09,,8.5,1.64,91.69
2022-11-01,26.54,17.93,23.89,12.36,0.94,4.53,5.28,27.89,26.54,29.88,29.86,12.36,47.0,5.66,1.32,47.0
2022-11-02,24.86,14.29,19.18,15.62,0.88,4.89,5.64,21.22,24.86,23.82,23.98,15.62,44.0,6.11,1.41,44.0
2022-11-03,33.03,16.45,18.54,15.34,0.93,4.93,6.11,23.23,33.03,27.42,23.17,15.34,46.5,6.16,1.53,46.5
2022-11-04,26.71,14.88,15.29,13.67,0.88,5.58,5.93,18.08,26.71,24.8,19.11,13.67,44.0,6.97,1.48,44.0
2022-11-05,42.15,26.49,17.97,18.68,0.94,5.83,6.05,19.76,42.15,44.15,22.46,18.68,47.0,7.29,1.51,47.0
2022-11-06,91.5,57.3,21.3,36.44,0.99,7.6,6.69,17.96,91.5,76.13,26.62,36.44,49.5,9.5,1.67,91.5
2022-11-07,94.78,58.06,30.08,32.32,0.95,9.51,6.61,25.93,94.78,77.41,37.6,32.32,47.5,11.89,1.65,94.78
2022-11-08,,,,,,,,,,,,,,,,
2022-11-09,,,,,,,,,,,,,,,,
2022-11-10,,,,,,,,,,,,,,,,
2022-11-11,,,,,,,,,,,,,,,,
2022-11-12,,,,,,,,,,,,,,,,
2022-11-13,,,,,,,,,,,,,,,,
2022-11-14,,,,,,,,,,,,,,,,
2022-11-15,,,,,,,,,,,,,,,,
2022-11-16,,,,,,,,,,,,,,,,
2022-11-17,,,,,,,,,,,,,,,,
2022-11-18,,,,,,,,,,,,,,,,
2022-11-19,93.28,59.62,37.98,31.19,0.95,7.9,5.97,31.08,93.28,80.05,47.47,31.19,47.5,9.88,1.49,93.28
2022-11-20,102.38,68.86,39.41,30.92,0.98,8.35,6.7,31.01,101.58,90.25,49.26,30.92,49.0,10.44,1.68,101.58
2022-11-21,66.33,43.79,32.05,18.93,0.97,6.02,6.29,30.88,66.33,53.3,40.06,18.93,48.5,7.52,1.57,66.33
2022-11-22,38.05,25.52,22.74,14.93,0.97,3.43,6.28,24.71,38.05,42.53,28.42,14.93,48.5,4.29,1.57,48.5
2022-11-23,27.79,14.34,18.91,15.57,0.86,4.47,6.24,20.81,27.79,23.9,23.64,15.57,43.0,5.59,1.56,43.0
2022-11-24,59.49,36.48,21.29,16.39,0.9,5.6,6.2,23.1,59.49,40.95,26.61,16.39,45.0,7.0,1.55,59.49
2022-11-25,46.44,26.74,21.01,10.28,0.91,5.82,6.12,31.89,46.44,44.57,26.26,10.28,45.5,7.28,1.53,46.44
2022-11-26,61.77,42.83,28.98,13.58,1.04,5.33,6.2,39.18,61.77,51.68,36.23,13.58,,6.66,1.55,61.77
2022-11-27,117.38,88.08,34.92,22.44,1.15,6.75,7.36,33.81,111.55,155.86,43.65,22.44,9.17,8.44,1.84,155.86
2022-11-28,133.61,99.53,31.91,24.9,,6.55,7.41,28.2,122.33,122.53,39.89,24.9,,8.19,1.85,122.53
2022-11-29,111.54,79.37,30.05,27.03,,9.62,6.95,25.85,107.67,126.13,37.56,27.03,,12.02,1.74,126.13
2022-11-30,108.0,78.95,35.62,22.69,1.12,7.44,6.86,32.63,105.32,124.69,44.52,22.69,7.53,9.3,1.72,124.69
2022-12-01,79.76,53.92,23.0,15.64,1.01,7.19,6.74,22.24,79.76,70.42,28.75,15.64,,8.99,1.69,79.76
2022-12-02,45.89,29.94,18.9,10.39,0.91,6.36,6.84,22.03,45.89,49.9,23.62,10.39,45.5,7.95,1.71,49.9
2022-12-03,29.81,16.38,14.12,4.13,0.84,5.62,6.89,19.85,29.81,27.3,17.65,4.13,42.0,7.03,1.72,42.0
2022-12-04,74.65,51.97,18.86,,0.9,5.22,7.37,17.45,74.65,67.12,23.57,,45.0,6.52,1.84,74.65
2022-12-05,129.4,99.5,20.47,79.96,1.1,5.66,8.07,16.98,119.53,122.43,25.59,79.96,6.44,7.08,2.02,122.43
2022-12-06,148.49,113.69,25.01,59.5,1.16,7.16,7.77,20.35,132.22,170.87,31.26,59.5,9.71,8.95,1.94,170.87
2022-12-07,122.45,88.65,31.23,51.25,1.02,7.98,7.46,24.38,114.92,157.81,39.04,51.25,,9.98,1.86,157.81
2022-12-08,96.82,65.15,29.9,47.47,0.88,8.09,6.7,23.22,96.82,77.58,37.38,47.47,44.0,10.11,1.68,96.82
2022-12-09,45.58,33.81,27.91,37.36,1.0,6.35,6.53,23.24,45.58,36.44,34.89,37.36,50.0,7.94,1.63,50.0
2022-12-10,15.89,9.53,17.08,25.39,0.91,3.86,7.43,16.1,15.89,15.88,21.35,25.39,45.5,4.83,1.86,45.5
2022-12-11,39.6,25.68,21.57,20.96,0.91,7.63,8.36,21.87,39.6,42.8,26.96,20.96,45.5,9.54,2.09,45.5
2022-12-12,29.89,18.16,38.29,19.5,0.87,5.49,5.86,30.39,29.89,30.27,47.86,19.5,43.5,6.86,1.47,47.86
2022-12-13,34.09,17.62,35.43,13.61,0.78,6.04,4.48,36.18,34.09,29.37,44.29,13.61,39.0,7.55,1.12,44.29
2022-12-14,33.93,23.35,40.15,13.12,0.85,4.15,3.63,41.07,33.93,38.92,,13.12,42.5,5.19,0.91,42.5
2022-12-15,52.97,35.24,59.25,22.84,0.81,8.18,3.06,58.19,52.97,38.85,64.19,22.84,40.5,10.22,0.77,64.19
